id,session_id,total_events,started_at,finished_at,inserted_at
1000020358245,1000000167873,1,2019-01-05 00:51:51.865000000,2019-01-05 00:51:51.865000000,2019-01-05 00:51:55.184000000
1000020358249,1000000171010,1,2019-01-05 00:51:52.198000000,2019-01-05 00:51:52.198000000,2019-01-05 00:51:55.580000000
1000020358253,1000000161926,1,2019-01-05 00:51:52.176000000,2019-01-05 00:51:52.176000000,2019-01-05 00:51:55.184000000
1000020358254,1000000168771,1,2019-01-05 00:51:52.381000000,2019-01-05 00:51:52.381000000,2019-01-05 00:51:55.126000000
1000020358258,1000000160982,1,2019-01-05 00:51:52.449000000,2019-01-05 00:51:52.449000000,2019-01-05 00:51:55.970000000
1000020358259,1000000157975,1,2019-01-05 00:51:52.519000000,2019-01-05 00:51:52.519000000,2019-01-05 00:51:55.255000000
1000020358261,1000000156949,1,2019-01-05 00:51:52.804000000,2019-01-05 00:51:52.804000000,2019-01-05 00:51:55.185000000
1000020358262,1000000160972,1,2019-01-05 00:51:52.740000000,2019-01-05 00:51:52.740000000,2019-01-05 00:51:55.244000000
1000020358263,1000000165810,1,2019-01-05 00:51:52.798000000,2019-01-05 00:51:52.798000000,2019-01-05 00:51:55.310000000
1000020358266,1000000170079,1,2019-01-05 00:51:53.249000000,2019-01-05 00:51:53.249000000,2019-01-05 00:51:55.320000000
1000020358267,1000000156938,1,2019-01-05 00:51:53.493000000,2019-01-05 00:51:53.493000000,2019-01-05 00:51:55.225000000
1000020358268,1000000173030,1,2019-01-05 00:51:53.250000000,2019-01-05 00:51:53.250000000,2019-01-05 00:51:55.600000000
1000020358273,1000000166970,1,2019-01-05 00:51:53.468000000,2019-01-05 00:51:53.468000000,2019-01-05 00:51:55.660000000
1000020358280,1000000170033,1,2019-01-05 00:51:53.906000000,2019-01-05 00:51:53.906000000,2019-01-05 00:51:55.620000000
1000020358285,1000000174028,1,2019-01-05 00:51:54.149000000,2019-01-05 00:51:54.149000000,2019-01-05 00:51:55.370000000
1000020358286,1000000162988,1,2019-01-05 00:51:54.692000000,2019-01-05 00:51:54.692000000,2019-01-05 00:51:55.161000000
1000020358293,1000000172059,1,2019-01-05 00:51:54.627000000,2019-01-05 00:51:54.627000000,2019-01-05 00:51:55.246000000
1000020358295,1000000173023,2,2019-01-05 00:51:52.321000000,2019-01-05 00:51:55.111000000,2019-01-05 00:52:00.630000000
1000020358304,1000000160986,1,2019-01-05 00:51:55.331000000,2019-01-05 00:51:55.331000000,2019-01-05 00:52:00.219000000
1000020358309,1000000170077,1,2019-01-05 00:51:55.982000000,2019-01-05 00:51:55.982000000,2019-01-05 00:52:00.132000000
1000020358312,1000000166968,1,2019-01-05 00:51:56.208000000,2019-01-05 00:51:56.208000000,2019-01-05 00:52:00.660000000
1000020358318,1000000168775,1,2019-01-05 00:51:56.649000000,2019-01-05 00:51:56.649000000,2019-01-05 00:52:00.133000000
1000020358321,1000000173031,1,2019-01-05 00:51:56.958000000,2019-01-05 00:51:56.958000000,2019-01-05 00:52:00.107000000
1000020358326,1000000160983,1,2019-01-05 00:51:57.350000000,2019-01-05 00:51:57.350000000,2019-01-05 00:52:00.300000000
1000020358336,1000000175012,1,2019-01-05 00:51:58.533000000,2019-01-05 00:51:58.533000000,2019-01-05 00:52:00.370000000
1000020358344,1000000170077,1,2019-01-05 00:51:59.870000000,2019-01-05 00:51:59.870000000,2019-01-05 00:52:00.185000000
1000020358351,1000000160995,1,2019-01-05 00:51:59.759000000,2019-01-05 00:51:59.759000000,2019-01-05 00:52:00.186000000
1000020358352,1000000170059,1,2019-01-05 00:51:59.788000000,2019-01-05 00:51:59.788000000,2019-01-05 00:52:00.720000000
1000020358353,1000000163922,1,2019-01-05 00:52:00.190000000,2019-01-05 00:52:00.190000000,2019-01-05 00:52:05.125000000
1000020358354,1000000162981,1,2019-01-05 00:52:00.265000000,2019-01-05 00:52:00.265000000,2019-01-05 00:52:05.154000000
1000020358358,1000000166950,1,2019-01-05 00:52:00.460000000,2019-01-05 00:52:00.460000000,2019-01-05 00:52:05.238000000
1000020358361,1000000162990,1,2019-01-05 00:52:00.762000000,2019-01-05 00:52:00.762000000,2019-01-05 00:52:05.212000000
1000020358363,1000000156960,1,2019-01-05 00:52:00.916000000,2019-01-05 00:52:00.916000000,2019-01-05 00:52:05.212000000
1000020358365,1000000164878,1,2019-01-05 00:52:01.511000000,2019-01-05 00:52:01.511000000,2019-01-05 00:52:05.213000000
1000020358367,1000000166952,1,2019-01-05 00:52:01.514000000,2019-01-05 00:52:01.514000000,2019-01-05 00:52:05.197000000
1000020358369,1000000164886,1,2019-01-05 00:52:01.573000000,2019-01-05 00:52:01.573000000,2019-01-05 00:52:05.213000000
1000020358373,1000000169098,1,2019-01-05 00:52:01.629000000,2019-01-05 00:52:01.629000000,2019-01-05 00:52:05.240000000
1000020358375,1000000156966,1,2019-01-05 00:52:02.900000000,2019-01-05 00:52:02.900000000,2019-01-05 00:52:05.100000000
1000020358378,1000000175004,1,2019-01-05 00:52:02.439000000,2019-01-05 00:52:02.439000000,2019-01-05 00:52:05.660000000
1000020358380,1000000170070,2,2019-01-05 00:52:02.635000000,2019-01-05 00:52:02.759000000,2019-01-05 00:52:05.232000000
1000020358385,1000000162953,1,2019-01-05 00:52:02.907000000,2019-01-05 00:52:02.907000000,2019-01-05 00:52:05.102000000
1000020358393,1000000164899,3,2019-01-05 00:52:00.867000000,2019-01-05 00:52:06.697000000,2019-01-05 00:52:10.266000000
1000020358395,1000000170037,1,2019-01-05 00:52:03.891000000,2019-01-05 00:52:03.891000000,2019-01-05 00:52:05.360000000
1000020358396,1000000160946,1,2019-01-05 00:52:04.260000000,2019-01-05 00:52:04.260000000,2019-01-05 00:52:05.234000000
1000020358398,1000000172065,1,2019-01-05 00:52:04.377000000,2019-01-05 00:52:04.377000000,2019-01-05 00:52:05.110000000
1000020358400,1000000170021,1,2019-01-05 00:52:04.452000000,2019-01-05 00:52:04.452000000,2019-01-05 00:52:05.111000000
1000020358402,1000000156949,1,2019-01-05 00:52:05.675000000,2019-01-05 00:52:05.675000000,2019-01-05 00:52:10.252000000
1000020358403,1000000172066,1,2019-01-05 00:52:05.940000000,2019-01-05 00:52:05.940000000,2019-01-05 00:52:10.263000000
1000020358405,1000000157975,1,2019-01-05 00:52:01.945000000,2019-01-05 00:52:01.945000000,2019-01-05 00:52:05.136000000
1000020358406,1000000170050,1,2019-01-05 00:52:05.155000000,2019-01-05 00:52:05.155000000,2019-01-05 00:52:10.278000000
1000020358409,1000000163936,1,2019-01-05 00:52:05.134000000,2019-01-05 00:52:05.134000000,2019-01-05 00:52:10.107000000
1000020358411,1000000173006,1,2019-01-05 00:52:05.147000000,2019-01-05 00:52:05.147000000,2019-01-05 00:52:10.278000000
1000020358417,1000000170058,1,2019-01-05 00:52:05.689000000,2019-01-05 00:52:05.689000000,2019-01-05 00:52:10.279000000
1000020358418,1000000161940,1,2019-01-05 00:52:05.651000000,2019-01-05 00:52:05.651000000,2019-01-05 00:52:10.770000000
1000020358420,1000000172048,1,2019-01-05 00:52:05.625000000,2019-01-05 00:52:05.625000000,2019-01-05 00:52:10.133000000
1000020358425,1000000162953,1,2019-01-05 00:52:06.620000000,2019-01-05 00:52:06.620000000,2019-01-05 00:52:10.109000000
1000020358429,1000000167841,1,2019-01-05 00:52:06.980000000,2019-01-05 00:52:06.980000000,2019-01-05 00:52:10.178000000
1000020358430,1000000167839,1,2019-01-05 00:52:06.267000000,2019-01-05 00:52:06.267000000,2019-01-05 00:52:10.290000000
1000020358438,1000000166931,1,2019-01-05 00:52:06.692000000,2019-01-05 00:52:06.692000000,2019-01-05 00:52:10.110000000
1000020358439,1000000174004,1,2019-01-05 00:52:06.775000000,2019-01-05 00:52:06.775000000,2019-01-05 00:52:10.266000000
1000020358440,1000000173032,1,2019-01-05 00:52:06.790000000,2019-01-05 00:52:06.790000000,2019-01-05 00:52:10.255000000
1000020358455,1000000156934,1,2019-01-05 00:52:08.120000000,2019-01-05 00:52:08.120000000,2019-01-05 00:52:10.182000000
1000020358456,1000000173038,1,2019-01-05 00:52:07.757000000,2019-01-05 00:52:07.757000000,2019-01-05 00:52:10.800000000
1000020358457,1000000169083,1,2019-01-05 00:52:07.960000000,2019-01-05 00:52:07.960000000,2019-01-05 00:52:10.370000000
1000020358467,1000000166970,1,2019-01-05 00:52:08.454000000,2019-01-05 00:52:08.454000000,2019-01-05 00:52:10.309000000
1000020358471,1000000165850,1,2019-01-05 00:52:09.320000000,2019-01-05 00:52:09.320000000,2019-01-05 00:52:10.184000000
1000020358479,1000000168802,1,2019-01-05 00:52:09.637000000,2019-01-05 00:52:09.637000000,2019-01-05 00:52:10.286000000
1000020358482,1000000173020,1,2019-01-05 00:52:09.940000000,2019-01-05 00:52:09.940000000,2019-01-05 00:52:15.190000000
1000020358493,1000000172060,1,2019-01-05 00:52:10.418000000,2019-01-05 00:52:10.418000000,2019-01-05 00:52:15.183000000
1000020358494,1000000170072,1,2019-01-05 00:52:10.478000000,2019-01-05 00:52:10.478000000,2019-01-05 00:52:15.212000000
1000020358496,1000000172066,1,2019-01-05 00:52:10.599000000,2019-01-05 00:52:10.599000000,2019-01-05 00:52:15.132000000
1000020358501,1000000173025,1,2019-01-05 00:52:10.987000000,2019-01-05 00:52:10.987000000,2019-01-05 00:52:15.950000000
1000020358510,1000000163959,1,2019-01-05 00:52:11.713000000,2019-01-05 00:52:11.713000000,2019-01-05 00:52:15.980000000
1000020358511,1000000167879,1,2019-01-05 00:52:11.960000000,2019-01-05 00:52:11.960000000,2019-01-05 00:52:15.185000000
1000020358513,1000000163922,1,2019-01-05 00:52:12.203000000,2019-01-05 00:52:12.203000000,2019-01-05 00:52:15.246000000
1000020358514,1000000166963,1,2019-01-05 00:52:12.214000000,2019-01-05 00:52:12.214000000,2019-01-05 00:52:15.103000000
1000020358521,1000000171048,2,2019-01-05 00:52:09.902000000,2019-01-05 00:52:12.736000000,2019-01-05 00:52:15.135000000
1000020358524,1000000160989,2,2019-01-05 00:52:12.870000000,2019-01-05 00:52:13.600000000,2019-01-05 00:52:15.700000000
1000020358526,1000000166971,1,2019-01-05 00:52:13.188000000,2019-01-05 00:52:13.188000000,2019-01-05 00:52:15.242000000
1000020358529,1000000171010,1,2019-01-05 00:52:13.203000000,2019-01-05 00:52:13.203000000,2019-01-05 00:52:15.242000000
1000020358531,1000000169054,1,2019-01-05 00:52:13.469000000,2019-01-05 00:52:13.469000000,2019-01-05 00:52:15.360000000
1000020358534,1000000158995,1,2019-01-05 00:52:13.504000000,2019-01-05 00:52:13.504000000,2019-01-05 00:52:15.360000000
1000020358535,1000000156919,1,2019-01-05 00:52:13.578000000,2019-01-05 00:52:13.578000000,2019-01-05 00:52:15.242000000
1000020358537,1000000175013,1,2019-01-05 00:52:13.865000000,2019-01-05 00:52:13.865000000,2019-01-05 00:52:15.340000000
1000020358539,1000000169028,1,2019-01-05 00:52:14.760000000,2019-01-05 00:52:14.760000000,2019-01-05 00:52:15.340000000
1000020358540,1000000156934,1,2019-01-05 00:52:13.913000000,2019-01-05 00:52:13.913000000,2019-01-05 00:52:15.243000000
1000020358544,1000000173036,1,2019-01-05 00:52:15.605000000,2019-01-05 00:52:15.605000000,2019-01-05 00:52:20.227000000
1000020358546,1000000160995,1,2019-01-05 00:52:14.776000000,2019-01-05 00:52:14.776000000,2019-01-05 00:52:15.730000000
1000020358548,1000000164902,1,2019-01-05 00:52:14.715000000,2019-01-05 00:52:14.715000000,2019-01-05 00:52:15.106000000
1000020358549,1000000161965,1,2019-01-05 00:52:14.779000000,2019-01-05 00:52:14.779000000,2019-01-05 00:52:15.170000000
1000020358553,1000000164930,1,2019-01-05 00:52:14.813000000,2019-01-05 00:52:14.813000000,2019-01-05 00:52:15.171000000
1000020358557,1000000171024,1,2019-01-05 00:52:14.951000000,2019-01-05 00:52:14.951000000,2019-01-05 00:52:20.740000000
1000020358560,1000000163926,1,2019-01-05 00:52:15.284000000,2019-01-05 00:52:15.284000000,2019-01-05 00:52:20.293000000
1000020358561,1000000156946,1,2019-01-05 00:52:15.412000000,2019-01-05 00:52:15.412000000,2019-01-05 00:52:20.294000000
1000020358565,1000000172029,1,2019-01-05 00:52:15.614000000,2019-01-05 00:52:15.614000000,2019-01-05 00:52:20.520000000
1000020358584,1000000170091,1,2019-01-05 00:52:16.690000000,2019-01-05 00:52:16.690000000,2019-01-05 00:52:20.143000000
1000020358588,1000000157975,1,2019-01-05 00:52:16.939000000,2019-01-05 00:52:16.939000000,2019-01-05 00:52:20.770000000
1000020358596,1000000169037,1,2019-01-05 00:52:17.990000000,2019-01-05 00:52:17.990000000,2019-01-05 00:52:20.195000000
1000020358597,1000000165869,1,2019-01-05 00:52:17.920000000,2019-01-05 00:52:17.920000000,2019-01-05 00:52:20.231000000
1000020358601,1000000164884,1,2019-01-05 00:52:17.878000000,2019-01-05 00:52:17.878000000,2019-01-05 00:52:20.230000000
1000020358608,1000000156945,1,2019-01-05 00:52:18.663000000,2019-01-05 00:52:18.663000000,2019-01-05 00:52:20.880000000
1000020358617,1000000156904,6,2019-01-05 00:52:19.360000000,2019-01-05 00:52:31.751000000,2019-01-05 00:52:35.153000000
1000020358620,1000000157985,2,2019-01-05 00:52:19.348000000,2019-01-05 00:52:19.444000000,2019-01-05 00:52:20.580000000
1000020358622,1000000164886,1,2019-01-05 00:52:19.565000000,2019-01-05 00:52:19.565000000,2019-01-05 00:52:20.269000000
1000020358624,1000000170085,1,2019-01-05 00:52:19.984000000,2019-01-05 00:52:19.984000000,2019-01-05 00:52:25.186000000
1000020358626,1000000161912,1,2019-01-05 00:52:19.958000000,2019-01-05 00:52:19.958000000,2019-01-05 00:52:25.161000000
1000020358627,1000000169083,1,2019-01-05 00:52:19.950000000,2019-01-05 00:52:19.950000000,2019-01-05 00:52:20.820000000
1000020358629,1000000161939,11,2019-01-05 00:52:20.300000000,2019-01-05 00:52:47.826000000,2019-01-05 00:52:50.470000000
1000020358631,1000000166965,1,2019-01-05 00:52:20.105000000,2019-01-05 00:52:20.105000000,2019-01-05 00:52:25.620000000
1000020358634,1000000166970,1,2019-01-05 00:52:20.462000000,2019-01-05 00:52:20.462000000,2019-01-05 00:52:25.254000000
1000020358636,1000000171050,1,2019-01-05 00:52:20.669000000,2019-01-05 00:52:20.669000000,2019-01-05 00:52:25.162000000
1000020358646,1000000166933,1,2019-01-05 00:52:21.588000000,2019-01-05 00:52:21.588000000,2019-01-05 00:52:25.163000000
1000020358660,1000000163938,1,2019-01-05 00:52:22.941000000,2019-01-05 00:52:22.941000000,2019-01-05 00:52:25.132000000
1000020358670,1000000166936,1,2019-01-05 00:52:23.718000000,2019-01-05 00:52:23.718000000,2019-01-05 00:52:25.162000000
1000020358688,1000000163956,1,2019-01-05 00:52:22.112000000,2019-01-05 00:52:22.112000000,2019-01-05 00:52:25.570000000
1000020358697,1000000165840,2,2019-01-05 00:52:25.251000000,2019-01-05 00:52:25.358000000,2019-01-05 00:52:30.303000000
1000020358700,1000000165854,1,2019-01-05 00:52:25.374000000,2019-01-05 00:52:25.374000000,2019-01-05 00:52:30.280000000
1000020358702,1000000157985,1,2019-01-05 00:52:25.309000000,2019-01-05 00:52:25.309000000,2019-01-05 00:52:30.222000000
1000020358703,1000000167877,1,2019-01-05 00:52:25.830000000,2019-01-05 00:52:25.830000000,2019-01-05 00:52:30.276000000
1000020358707,1000000170085,1,2019-01-05 00:52:25.826000000,2019-01-05 00:52:25.826000000,2019-01-05 00:52:30.250000000
1000020358708,1000000175016,1,2019-01-05 00:52:25.796000000,2019-01-05 00:52:25.796000000,2019-01-05 00:52:30.650000000
1000020358711,1000000165852,1,2019-01-05 00:52:26.350000000,2019-01-05 00:52:26.350000000,2019-01-05 00:52:30.277000000
1000020358717,1000000172027,1,2019-01-05 00:52:27.264000000,2019-01-05 00:52:27.264000000,2019-01-05 00:52:30.279000000
1000020358724,1000000172046,1,2019-01-05 00:52:27.890000000,2019-01-05 00:52:27.890000000,2019-01-05 00:52:30.107000000
1000020358729,1000000164925,1,2019-01-05 00:52:28.204000000,2019-01-05 00:52:28.204000000,2019-01-05 00:52:30.138000000
1000020358733,1000000165806,1,2019-01-05 00:52:28.268000000,2019-01-05 00:52:28.268000000,2019-01-05 00:52:30.360000000
1000020358739,1000000175012,5,2019-01-05 00:52:28.681000000,2019-01-05 00:52:37.783000000,2019-01-05 00:52:40.171000000
1000020358740,1000000170046,1,2019-01-05 00:52:28.796000000,2019-01-05 00:52:28.796000000,2019-01-05 00:52:30.360000000
1000020358743,1000000156934,1,2019-01-05 00:52:28.938000000,2019-01-05 00:52:28.938000000,2019-01-05 00:52:30.109000000
1000020358747,1000000169081,1,2019-01-05 00:52:29.288000000,2019-01-05 00:52:29.288000000,2019-01-05 00:52:30.257000000
1000020358751,1000000165822,1,2019-01-05 00:52:29.866000000,2019-01-05 00:52:29.866000000,2019-01-05 00:52:30.283000000
1000020358754,1000000168775,1,2019-01-05 00:52:29.864000000,2019-01-05 00:52:29.864000000,2019-01-05 00:52:30.190000000
1000020358756,1000000171008,1,2019-01-05 00:52:27.500000000,2019-01-05 00:52:27.500000000,2019-01-05 00:52:30.330000000
1000020358757,1000000161927,1,2019-01-05 00:52:27.141000000,2019-01-05 00:52:27.141000000,2019-01-05 00:52:30.253000000
1000020358767,1000000156972,1,2019-01-05 00:52:30.622000000,2019-01-05 00:52:30.622000000,2019-01-05 00:52:35.247000000
1000020358768,1000000166933,1,2019-01-05 00:52:30.510000000,2019-01-05 00:52:30.510000000,2019-01-05 00:52:35.151000000
1000020358770,1000000163900,1,2019-01-05 00:52:30.760000000,2019-01-05 00:52:30.760000000,2019-01-05 00:52:35.219000000
1000020358771,1000000161933,1,2019-01-05 00:52:28.496000000,2019-01-05 00:52:28.496000000,2019-01-05 00:52:30.800000000
1000020358773,1000000170080,1,2019-01-05 00:52:31.109000000,2019-01-05 00:52:31.109000000,2019-01-05 00:52:35.113000000
1000020358775,1000000172002,1,2019-01-05 00:52:31.960000000,2019-01-05 00:52:31.960000000,2019-01-05 00:52:35.310000000
1000020358778,1000000165882,1,2019-01-05 00:52:28.828000000,2019-01-05 00:52:28.828000000,2019-01-05 00:52:30.810000000
1000020358786,1000000161943,1,2019-01-05 00:52:32.690000000,2019-01-05 00:52:32.690000000,2019-01-05 00:52:35.350000000
1000020358789,1000000169090,1,2019-01-05 00:52:32.122000000,2019-01-05 00:52:32.122000000,2019-01-05 00:52:35.154000000
1000020358791,1000000172026,1,2019-01-05 00:52:32.175000000,2019-01-05 00:52:32.175000000,2019-01-05 00:52:35.154000000
1000020358792,1000000167890,1,2019-01-05 00:52:32.486000000,2019-01-05 00:52:32.486000000,2019-01-05 00:52:35.219000000
1000020358793,1000000170079,1,2019-01-05 00:52:32.231000000,2019-01-05 00:52:32.231000000,2019-01-05 00:52:35.990000000
1000020358795,1000000174002,1,2019-01-05 00:52:32.508000000,2019-01-05 00:52:32.508000000,2019-01-05 00:52:35.155000000
1000020358796,1000000171009,1,2019-01-05 00:52:32.536000000,2019-01-05 00:52:32.536000000,2019-01-05 00:52:35.219000000
1000020358803,1000000172024,1,2019-01-05 00:52:33.279000000,2019-01-05 00:52:33.279000000,2019-01-05 00:52:35.281000000
1000020358805,1000000166957,1,2019-01-05 00:52:33.246000000,2019-01-05 00:52:33.246000000,2019-01-05 00:52:35.157000000
1000020358806,1000000174033,1,2019-01-05 00:52:33.278000000,2019-01-05 00:52:33.278000000,2019-01-05 00:52:35.223000000
1000020358809,1000000162974,1,2019-01-05 00:52:33.468000000,2019-01-05 00:52:33.468000000,2019-01-05 00:52:35.223000000
1000020358816,1000000168767,1,2019-01-05 00:52:34.148000000,2019-01-05 00:52:34.148000000,2019-01-05 00:52:35.120000000
1000020358818,1000000163946,1,2019-01-05 00:52:34.249000000,2019-01-05 00:52:34.249000000,2019-01-05 00:52:35.120000000
1000020358823,1000000162977,18,2019-01-05 00:52:34.687000000,2019-01-05 00:53:22.803000000,2019-01-05 00:53:25.147000000
1000020358826,1000000160980,1,2019-01-05 00:52:34.924000000,2019-01-05 00:52:34.924000000,2019-01-05 00:52:35.380000000
1000020358828,1000000174011,1,2019-01-05 00:52:34.931000000,2019-01-05 00:52:34.931000000,2019-01-05 00:52:35.268000000
1000020358829,1000000158999,1,2019-01-05 00:52:35.224000000,2019-01-05 00:52:35.224000000,2019-01-05 00:52:40.115000000
1000020358835,1000000164902,1,2019-01-05 00:52:35.576000000,2019-01-05 00:52:35.576000000,2019-01-05 00:52:40.214000000
1000020358842,1000000156946,1,2019-01-05 00:52:36.232000000,2019-01-05 00:52:36.232000000,2019-01-05 00:52:40.310000000
1000020358843,1000000169086,1,2019-01-05 00:52:35.940000000,2019-01-05 00:52:35.940000000,2019-01-05 00:52:40.279000000
1000020358845,1000000162981,1,2019-01-05 00:52:36.270000000,2019-01-05 00:52:36.270000000,2019-01-05 00:52:40.260000000
1000020358847,1000000165787,1,2019-01-05 00:52:36.354000000,2019-01-05 00:52:36.354000000,2019-01-05 00:52:40.690000000
1000020358851,1000000170080,1,2019-01-05 00:52:36.954000000,2019-01-05 00:52:36.954000000,2019-01-05 00:52:40.218000000
1000020358853,1000000168783,1,2019-01-05 00:52:37.114000000,2019-01-05 00:52:37.114000000,2019-01-05 00:52:40.101000000
1000020358855,1000000168795,1,2019-01-05 00:52:37.192000000,2019-01-05 00:52:37.192000000,2019-01-05 00:52:40.261000000
1000020358860,1000000170075,1,2019-01-05 00:52:37.644000000,2019-01-05 00:52:37.644000000,2019-01-05 00:52:40.181000000
1000020358863,1000000170085,1,2019-01-05 00:52:37.825000000,2019-01-05 00:52:37.825000000,2019-01-05 00:52:40.255000000
1000020358865,1000000161961,1,2019-01-05 00:52:37.831000000,2019-01-05 00:52:37.831000000,2019-01-05 00:52:40.790000000
1000020358870,1000000174002,1,2019-01-05 00:52:38.477000000,2019-01-05 00:52:38.477000000,2019-01-05 00:52:40.104000000
1000020358871,1000000167885,1,2019-01-05 00:52:38.450000000,2019-01-05 00:52:38.450000000,2019-01-05 00:52:40.380000000
1000020358877,1000000164884,1,2019-01-05 00:52:38.847000000,2019-01-05 00:52:38.847000000,2019-01-05 00:52:40.360000000
1000020358895,1000000163958,1,2019-01-05 00:52:40.997000000,2019-01-05 00:52:40.997000000,2019-01-05 00:52:45.202000000
1000020358897,1000000175013,1,2019-01-05 00:52:40.720000000,2019-01-05 00:52:40.720000000,2019-01-05 00:52:45.266000000
1000020358900,1000000166965,1,2019-01-05 00:52:41.970000000,2019-01-05 00:52:41.970000000,2019-01-05 00:52:45.190000000
1000020358902,1000000164911,1,2019-01-05 00:52:41.212000000,2019-01-05 00:52:41.212000000,2019-01-05 00:52:45.300000000
1000020358903,1000000167857,1,2019-01-05 00:52:41.276000000,2019-01-05 00:52:41.276000000,2019-01-05 00:52:45.218000000
1000020358908,1000000166959,1,2019-01-05 00:52:39.360000000,2019-01-05 00:52:39.360000000,2019-01-05 00:52:40.390000000
1000020358912,1000000167817,1,2019-01-05 00:52:42.334000000,2019-01-05 00:52:42.334000000,2019-01-05 00:52:45.136000000
1000020358916,1000000161947,1,2019-01-05 00:52:42.373000000,2019-01-05 00:52:42.373000000,2019-01-05 00:52:45.124000000
1000020358919,1000000174039,1,2019-01-05 00:52:42.467000000,2019-01-05 00:52:42.467000000,2019-01-05 00:52:45.248000000
1000020358934,1000000156928,1,2019-01-05 00:52:43.476000000,2019-01-05 00:52:43.476000000,2019-01-05 00:52:45.110000000
1000020358943,1000000166965,1,2019-01-05 00:52:44.730000000,2019-01-05 00:52:44.730000000,2019-01-05 00:52:45.126000000
1000020358945,1000000174027,1,2019-01-05 00:52:41.747000000,2019-01-05 00:52:41.747000000,2019-01-05 00:52:45.300000000
1000020358949,1000000167863,1,2019-01-05 00:52:44.775000000,2019-01-05 00:52:44.775000000,2019-01-05 00:52:45.660000000
1000020358953,1000000168758,1,2019-01-05 00:52:44.773000000,2019-01-05 00:52:44.773000000,2019-01-05 00:52:45.252000000
1000020358954,1000000168765,1,2019-01-05 00:52:44.807000000,2019-01-05 00:52:44.807000000,2019-01-05 00:52:45.141000000
1000020358955,1000000157974,1,2019-01-05 00:52:44.873000000,2019-01-05 00:52:44.873000000,2019-01-05 00:52:45.169000000
1000020358959,1000000168796,1,2019-01-05 00:52:45.295000000,2019-01-05 00:52:45.295000000,2019-01-05 00:52:50.277000000
1000020358962,1000000159000,1,2019-01-05 00:52:45.423000000,2019-01-05 00:52:45.423000000,2019-01-05 00:52:50.190000000
1000020358966,1000000164897,1,2019-01-05 00:52:42.991000000,2019-01-05 00:52:42.991000000,2019-01-05 00:52:45.320000000
1000020358967,1000000168802,1,2019-01-05 00:52:45.793000000,2019-01-05 00:52:45.793000000,2019-01-05 00:52:50.114000000
1000020358971,1000000161920,1,2019-01-05 00:52:45.866000000,2019-01-05 00:52:45.866000000,2019-01-05 00:52:50.111000000
1000020358973,1000000175008,1,2019-01-05 00:52:46.410000000,2019-01-05 00:52:46.410000000,2019-01-05 00:52:50.191000000
1000020358976,1000000172069,1,2019-01-05 00:52:46.910000000,2019-01-05 00:52:46.910000000,2019-01-05 00:52:50.830000000
1000020358983,1000000156963,5,2019-01-05 00:52:46.405000000,2019-01-05 00:52:55.670000000,2019-01-05 00:53:00.980000000
1000020358986,1000000156916,1,2019-01-05 00:52:46.767000000,2019-01-05 00:52:46.767000000,2019-01-05 00:52:50.193000000
1000020358987,1000000156949,1,2019-01-05 00:52:46.583000000,2019-01-05 00:52:46.583000000,2019-01-05 00:52:50.300000000
1000020358988,1000000167853,1,2019-01-05 00:52:47.186000000,2019-01-05 00:52:47.186000000,2019-01-05 00:52:50.165000000
1000020358992,1000000173036,1,2019-01-05 00:52:47.436000000,2019-01-05 00:52:47.436000000,2019-01-05 00:52:50.283000000
1000020358996,1000000165878,1,2019-01-05 00:52:45.893000000,2019-01-05 00:52:45.893000000,2019-01-05 00:52:50.191000000
1000020359003,1000000165855,1,2019-01-05 00:51:36.830000000,2019-01-05 00:51:36.830000000,2019-01-05 00:51:40.164000000
1000020359006,1000000158987,1,2019-01-05 00:51:36.335000000,2019-01-05 00:51:36.335000000,2019-01-05 00:51:40.195000000
1000020359007,1000000165839,1,2019-01-05 00:51:36.364000000,2019-01-05 00:51:36.364000000,2019-01-05 00:51:40.222000000
1000020359009,1000000166953,1,2019-01-05 00:51:36.337000000,2019-01-05 00:51:36.337000000,2019-01-05 00:51:40.136000000
1000020359012,1000000174029,1,2019-01-05 00:51:36.628000000,2019-01-05 00:51:36.628000000,2019-01-05 00:51:40.165000000
1000020359016,1000000169071,1,2019-01-05 00:51:36.942000000,2019-01-05 00:51:36.942000000,2019-01-05 00:51:40.218000000
1000020359019,1000000163951,1,2019-01-05 00:51:38.241000000,2019-01-05 00:51:38.241000000,2019-01-05 00:51:40.720000000
1000020359031,1000000167825,1,2019-01-05 00:51:38.286000000,2019-01-05 00:51:38.286000000,2019-01-05 00:51:40.191000000
1000020359033,1000000170070,2,2019-01-05 00:51:35.640000000,2019-01-05 00:51:38.181000000,2019-01-05 00:51:40.225000000
1000020359034,1000000173005,1,2019-01-05 00:51:38.276000000,2019-01-05 00:51:38.276000000,2019-01-05 00:51:40.320000000
1000020359042,1000000171043,1,2019-01-05 00:51:38.797000000,2019-01-05 00:51:38.797000000,2019-01-05 00:51:40.192000000
1000020359046,1000000163898,1,2019-01-05 00:51:39.319000000,2019-01-05 00:51:39.319000000,2019-01-05 00:51:40.430000000
1000020359050,1000000165823,1,2019-01-05 00:51:39.628000000,2019-01-05 00:51:39.628000000,2019-01-05 00:51:40.340000000
1000020359055,1000000170061,1,2019-01-05 00:51:40.326000000,2019-01-05 00:51:40.326000000,2019-01-05 00:51:45.212000000
